date,value
1/1/1161,-0.1541
1/1/1162,-0.1409
1/1/1163,-0.1525
1/1/1164,-0.1723
1/1/1165,-0.1958
1/1/1166,-0.2504
1/1/1167,-0.1809
1/1/1168,-0.1268
1/1/1169,-0.218
1/1/1170,-0.2228
1/1/1171,-0.3645
1/1/1172,-0.2948
1/1/1173,-0.2678
1/1/1174,-0.3184
1/1/1175,-0.2116
1/1/1176,-0.2517
1/1/1177,-0.2698
1/1/1178,-0.2369
1/1/1179,-0.3098
1/1/1180,-0.3019
1/1/1181,-0.2514
1/1/1182,-0.3291
1/1/1183,-0.2487
1/1/1184,-0.177
1/1/1185,-0.2107
1/1/1186,-0.3098
1/1/1187,-0.2558
1/1/1188,-0.2542
1/1/1189,-0.3564
1/1/1190,-0.295
1/1/1191,-0.3947
1/1/1192,-0.4019
1/1/1193,-0.2948
1/1/1194,-0.4037
1/1/1195,-0.2726
1/1/1196,-0.3745
1/1/1197,-0.3301
1/1/1198,-0.2951
1/1/1199,-0.2908
1/1/1200,-0.3467
1/1/1201,-0.3883
1/1/1202,-0.3622
1/1/1203,-0.3239
1/1/1204,-0.283
1/1/1205,-0.3064
1/1/1206,-0.3489
1/1/1207,-0.397
1/1/1208,-0.3207
1/1/1209,-0.2739
1/1/1210,-0.3208
1/1/1211,-0.2139
1/1/1212,-0.2398
1/1/1213,-0.3634
1/1/1214,-0.3848
1/1/1215,-0.3786
1/1/1216,-0.3679
1/1/1217,-0.3767
1/1/1218,-0.3897
1/1/1219,-0.3314
1/1/1220,-0.337
1/1/1221,-0.2305
1/1/1222,-0.2524
1/1/1223,-0.2709
1/1/1224,-0.2292
1/1/1225,-0.2569
1/1/1226,-0.32
1/1/1227,-0.2759
1/1/1228,-0.3679
1/1/1229,-0.2967
1/1/1230,-0.4329
1/1/1231,-0.2927
1/1/1232,-0.3043
1/1/1233,-0.3044
1/1/1234,-0.3817
1/1/1235,-0.3297
1/1/1236,-0.3432
1/1/1237,-0.2959
1/1/1238,-0.3228
1/1/1239,-0.2115
1/1/1240,-0.2223
1/1/1241,-0.2418
1/1/1242,-0.2351
1/1/1243,-0.2581
1/1/1244,-0.3219
1/1/1245,-0.212
1/1/1246,-0.2781
1/1/1247,-0.2197
1/1/1248,-0.1985
1/1/1249,-0.1527
1/1/1250,-0.2499
1/1/1251,-0.2519
1/1/1252,-0.2669
1/1/1253,-0.2329
1/1/1254,-0.2809
1/1/1255,-0.2207
1/1/1256,-0.3125
1/1/1257,-0.1308
1/1/1258,-0.392
1/1/1259,-0.4283
1/1/1260,-0.3828
1/1/1261,-0.3326
1/1/1262,-0.3262
1/1/1263,-0.4261
1/1/1264,-0.3673
1/1/1265,-0.3948
1/1/1266,-0.3628
1/1/1267,-0.4348
1/1/1268,-0.3869
1/1/1269,-0.2796
1/1/1270,-0.3669
1/1/1271,-0.3545
1/1/1272,-0.3131
1/1/1273,-0.3544
1/1/1274,-0.3462
1/1/1275,-0.2861
1/1/1276,-0.3453
1/1/1277,-0.3756
1/1/1278,-0.4868
1/1/1279,-0.3258
1/1/1280,-0.3408
1/1/1281,-0.3649
1/1/1282,-0.3258
1/1/1283,-0.3247
1/1/1284,-0.3667
1/1/1285,-0.3459
1/1/1286,-0.3029
1/1/1287,-0.3759
1/1/1288,-0.4109
1/1/1289,-0.3855
1/1/1290,-0.4198
1/1/1291,-0.4578
1/1/1292,-0.4551
1/1/1293,-0.4281
1/1/1294,-0.4524
1/1/1295,-0.3669
1/1/1296,-0.4293
1/1/1297,-0.421
1/1/1298,-0.3881
1/1/1299,-0.424
1/1/1300,-0.3954
1/1/1301,-0.3669
1/1/1302,-0.4378
1/1/1303,-0.3686
1/1/1304,-0.3815
1/1/1305,-0.3648
1/1/1306,-0.2589
1/1/1307,-0.3098
1/1/1308,-0.3035
1/1/1309,-0.3863
1/1/1310,-0.2877
1/1/1311,-0.2196
1/1/1312,-0.3739
1/1/1313,-0.2659
1/1/1314,-0.2907
1/1/1315,-0.2609
1/1/1316,-0.2288
1/1/1317,-0.3024
1/1/1318,-0.2507
1/1/1319,-0.3301
1/1/1320,-0.2492
1/1/1321,-0.3027
1/1/1322,-0.3179
1/1/1323,-0.3039
1/1/1324,-0.2302
1/1/1325,-0.1997
1/1/1326,-0.2329
1/1/1327,-0.2078
1/1/1328,-0.2798
1/1/1329,-0.228
1/1/1330,-0.3289
1/1/1331,-0.2067
1/1/1332,-0.4235
1/1/1333,-0.325
1/1/1334,-0.2759
1/1/1335,-0.3827
1/1/1336,-0.3947
1/1/1337,-0.3868
1/1/1338,-0.4136
1/1/1339,-0.3219
1/1/1340,-0.3444
1/1/1341,-0.3725
1/1/1342,-0.3895
1/1/1343,-0.3296
1/1/1344,-0.4804
1/1/1345,-0.4357
1/1/1346,-0.4765
1/1/1347,-0.4699
1/1/1348,-0.5389
1/1/1349,-0.4508
1/1/1350,-0.5042
1/1/1351,-0.3469
1/1/1352,-0.4348
1/1/1353,-0.484
1/1/1354,-0.4227
1/1/1355,-0.456
1/1/1356,-0.4149
1/1/1357,-0.3868
1/1/1358,-0.4124
1/1/1359,-0.4458
1/1/1360,-0.4686
1/1/1361,-0.4719
1/1/1362,-0.4182
1/1/1363,-0.4832
1/1/1364,-0.3169
1/1/1365,-0.3487
1/1/1366,-0.2728
1/1/1367,-0.3249
1/1/1368,-0.2353
1/1/1369,-0.3929
1/1/1370,-0.3957
1/1/1371,-0.3483
1/1/1372,-0.2424
1/1/1373,-0.3185
1/1/1374,-0.2305
1/1/1375,-0.3768
1/1/1376,-0.3233
1/1/1377,-0.4293
1/1/1378,-0.3518
1/1/1379,-0.3624
1/1/1380,-0.3391
1/1/1381,-0.2937
1/1/1382,-0.3093
1/1/1383,-0.3056
1/1/1384,-0.3159
1/1/1385,-0.3059
1/1/1386,-0.2278
1/1/1387,-0.3561
1/1/1388,-0.3517
1/1/1389,-0.3479
1/1/1390,-0.3156
1/1/1391,-0.2802
1/1/1392,-0.3606
1/1/1393,-0.3387
1/1/1394,-0.2931
1/1/1395,-0.3717
1/1/1396,-0.3353
1/1/1397,-0.3505
1/1/1398,-0.3737
1/1/1399,-0.4549
1/1/1400,-0.4008
1/1/1401,-0.3248
1/1/1402,-0.3131
1/1/1403,-0.2799
1/1/1404,-0.2406
1/1/1405,-0.3159
1/1/1406,-0.2025
1/1/1407,-0.3037
1/1/1408,-0.3089
1/1/1409,-0.2889
1/1/1410,-0.3374
1/1/1411,-0.246
1/1/1412,-0.3163
1/1/1413,-0.2987
1/1/1414,-0.3968
1/1/1415,-0.3067
1/1/1416,-0.3418
1/1/1417,-0.3609
1/1/1418,-0.3527
1/1/1419,-0.3557
1/1/1420,-0.2809
1/1/1421,-0.2774
1/1/1422,-0.3582
1/1/1423,-0.3789
1/1/1424,-0.2427
1/1/1425,-0.2955
1/1/1426,-0.3047
1/1/1427,-0.2598
1/1/1428,-0.2708
1/1/1429,-0.2778
1/1/1430,-0.3157
1/1/1431,-0.2268
1/1/1432,-0.2427
1/1/1433,-0.3149
1/1/1434,-0.2989
1/1/1435,-0.3166
1/1/1436,-0.2966
1/1/1437,-0.2697
1/1/1438,-0.404
1/1/1439,-0.4114
1/1/1440,-0.3846
1/1/1441,-0.3797
1/1/1442,-0.3909
1/1/1443,-0.3319
1/1/1444,-0.3971
1/1/1445,-0.3032
1/1/1446,-0.3839
1/1/1447,-0.3695
1/1/1448,-0.4702
1/1/1449,-0.4753
1/1/1450,-0.4921
1/1/1451,-0.4279
1/1/1452,-0.4479
1/1/1453,-0.5854
1/1/1454,-0.4974
1/1/1455,-0.6029
1/1/1456,-0.5963
1/1/1457,-0.5571
1/1/1458,-0.522
1/1/1459,-0.5349
1/1/1460,-0.4416
1/1/1461,-0.5348
1/1/1462,-0.4888
1/1/1463,-0.5324
1/1/1464,-0.5105
1/1/1465,-0.4639
1/1/1466,-0.5749
1/1/1467,-0.484
1/1/1468,-0.5067
1/1/1469,-0.4721
1/1/1470,-0.4498
1/1/1471,-0.5369
1/1/1472,-0.5666
1/1/1473,-0.5281
1/1/1474,-0.5889
1/1/1475,-0.5425
1/1/1476,-0.5757
1/1/1477,-0.5018
1/1/1478,-0.4719
1/1/1479,-0.4727
1/1/1480,-0.4792
1/1/1481,-0.5178
1/1/1482,-0.4147
1/1/1483,-0.5198
1/1/1484,-0.3697
1/1/1485,-0.3756
1/1/1486,-0.4369
1/1/1487,-0.3869
1/1/1488,-0.3959
1/1/1489,-0.3048
1/1/1490,-0.3133
1/1/1491,-0.3538
1/1/1492,-0.4271
1/1/1493,-0.3964
1/1/1494,-0.4029
1/1/1495,-0.4474
1/1/1496,-0.371
1/1/1497,-0.4901
1/1/1498,-0.4821
1/1/1499,-0.3968
1/1/1500,-0.411
1/1/1501,-0.3809
1/1/1502,-0.3864
1/1/1503,-0.4014
1/1/1504,-0.3399
1/1/1505,-0.3692
1/1/1506,-0.3346
1/1/1507,-0.3897
1/1/1508,-0.3349
1/1/1509,-0.3618
1/1/1510,-0.3331
1/1/1511,-0.4058
1/1/1512,-0.3139
1/1/1513,-0.3548
1/1/1514,-0.3719
1/1/1515,-0.395
1/1/1516,-0.4621
1/1/1517,-0.3793
1/1/1518,-0.4365
1/1/1519,-0.4159
1/1/1520,-0.446
1/1/1521,-0.4508
1/1/1522,-0.4658
1/1/1523,-0.4754
1/1/1524,-0.475
1/1/1525,-0.386
1/1/1526,-0.4049
1/1/1527,-0.3284
1/1/1528,-0.4461
1/1/1529,-0.3799
1/1/1530,-0.3119
1/1/1531,-0.3569
1/1/1532,-0.3569
1/1/1533,-0.4068
1/1/1534,-0.3717
1/1/1535,-0.3077
1/1/1536,-0.3472
1/1/1537,-0.3189
1/1/1538,-0.3519
1/1/1539,-0.2917
1/1/1540,-0.4098
1/1/1541,-0.3878
1/1/1542,-0.4565
1/1/1543,-0.4772
1/1/1544,-0.5137
1/1/1545,-0.3401
1/1/1546,-0.4005
1/1/1547,-0.4103
1/1/1548,-0.4029
1/1/1549,-0.4073
1/1/1550,-0.3234
1/1/1551,-0.3031
1/1/1552,-0.3094
1/1/1553,-0.3338
1/1/1554,-0.3746
1/1/1555,-0.3879
1/1/1556,-0.3527
1/1/1557,-0.3958
1/1/1558,-0.306
1/1/1559,-0.4008
1/1/1560,-0.2799
1/1/1561,-0.3276
1/1/1562,-0.2968
1/1/1563,-0.2589
1/1/1564,-0.2252
1/1/1565,-0.2219
1/1/1566,-0.2837
1/1/1567,-0.3429
1/1/1568,-0.3181
1/1/1569,-0.2837
1/1/1570,-0.3209
1/1/1571,-0.4008
1/1/1572,-0.4119
1/1/1573,-0.4049
1/1/1574,-0.388
1/1/1575,-0.2829
1/1/1576,-0.3129
1/1/1577,-0.3748
1/1/1578,-0.4644
1/1/1579,-0.5065
1/1/1580,-0.4767
1/1/1581,-0.4398
1/1/1582,-0.3882
1/1/1583,-0.3576
1/1/1584,-0.4348
1/1/1585,-0.4636
1/1/1586,-0.4535
1/1/1587,-0.4989
1/1/1588,-0.4155
1/1/1589,-0.4709
1/1/1590,-0.4393
1/1/1591,-0.446
1/1/1592,-0.4159
1/1/1593,-0.4979
1/1/1594,-0.3969
1/1/1595,-0.4372
1/1/1596,-0.4737
1/1/1597,-0.4618
1/1/1598,-0.4235
1/1/1599,-0.4657
1/1/1600,-0.443
1/1/1601,-0.7128
1/1/1602,-0.5863
1/1/1603,-0.5084
1/1/1604,-0.5022
1/1/1605,-0.5666
1/1/1606,-0.5577
1/1/1607,-0.5086
1/1/1608,-0.516
1/1/1609,-0.5069
1/1/1610,-0.4609
1/1/1611,-0.3846
1/1/1612,-0.4318
1/1/1613,-0.3988
1/1/1614,-0.4179
1/1/1615,-0.4629
1/1/1616,-0.3509
1/1/1617,-0.3719
1/1/1618,-0.4659
1/1/1619,-0.4163
1/1/1620,-0.4723
1/1/1621,-0.4887
1/1/1622,-0.4667
1/1/1623,-0.5239
1/1/1624,-0.5577
1/1/1625,-0.5523
1/1/1626,-0.5037
1/1/1627,-0.5078
1/1/1628,-0.4491
1/1/1629,-0.383
1/1/1630,-0.4394
1/1/1631,-0.4709
1/1/1632,-0.4182
1/1/1633,-0.4541
1/1/1634,-0.326
1/1/1635,-0.395
1/1/1636,-0.3377
1/1/1637,-0.3958
1/1/1638,-0.4117
1/1/1639,-0.4493
1/1/1640,-0.3808
1/1/1641,-0.6138
1/1/1642,-0.5683
1/1/1643,-0.5896
1/1/1644,-0.554
1/1/1645,-0.5289
1/1/1646,-0.5464
1/1/1647,-0.5309
1/1/1648,-0.4808
1/1/1649,-0.4386
1/1/1650,-0.4509
1/1/1651,-0.3856
1/1/1652,-0.4988
1/1/1653,-0.4658
1/1/1654,-0.4446
1/1/1655,-0.3779
1/1/1656,-0.3519
1/1/1657,-0.3149
1/1/1658,-0.3566
1/1/1659,-0.3638
1/1/1660,-0.3259
1/1/1661,-0.3276
1/1/1662,-0.3919
1/1/1663,-0.4868
1/1/1664,-0.3978
1/1/1665,-0.451
1/1/1666,-0.4812
1/1/1667,-0.4888
1/1/1668,-0.5016
1/1/1669,-0.5031
1/1/1670,-0.5488
1/1/1671,-0.4598
1/1/1672,-0.4929
1/1/1673,-0.5291
1/1/1674,-0.518
1/1/1675,-0.5221
1/1/1676,-0.5153
1/1/1677,-0.5514
1/1/1678,-0.5389
1/1/1679,-0.5449
1/1/1680,-0.564
1/1/1681,-0.5134
1/1/1682,-0.4598
1/1/1683,-0.3936
1/1/1684,-0.3827
1/1/1685,-0.465
1/1/1686,-0.3536
1/1/1687,-0.3839
1/1/1688,-0.3869
1/1/1689,-0.2925
1/1/1690,-0.3477
1/1/1691,-0.3487
1/1/1692,-0.363
1/1/1693,-0.3358
1/1/1694,-0.3573
1/1/1695,-0.4778
1/1/1696,-0.4747
1/1/1697,-0.5014
1/1/1698,-0.5651
1/1/1699,-0.6688
1/1/1700,-0.5448
1/1/1701,-0.5956
1/1/1702,-0.565
1/1/1703,-0.4757
1/1/1704,-0.5811
1/1/1705,-0.5969
1/1/1706,-0.5548
1/1/1707,-0.4852
1/1/1708,-0.5112
1/1/1709,-0.4929
1/1/1710,-0.4298
1/1/1711,-0.4573
1/1/1712,-0.3671
1/1/1713,-0.3868
1/1/1714,-0.4938
1/1/1715,-0.4428
1/1/1716,-0.4329
1/1/1717,-0.468
1/1/1718,-0.4085
1/1/1719,-0.4477
1/1/1720,-0.3487
1/1/1721,-0.4113
1/1/1722,-0.2937
1/1/1723,-0.3998
1/1/1724,-0.373
1/1/1725,-0.3874
1/1/1726,-0.3687
1/1/1727,-0.3691
1/1/1728,-0.3574
1/1/1729,-0.3329
1/1/1730,-0.3681
1/1/1731,-0.4359
1/1/1732,-0.3807
1/1/1733,-0.4071
1/1/1734,-0.3309
1/1/1735,-0.4129
1/1/1736,-0.4165
1/1/1737,-0.4208
1/1/1738,-0.4336
1/1/1739,-0.3545
1/1/1740,-0.4417
1/1/1741,-0.3918
1/1/1742,-0.5289
1/1/1743,-0.4002
1/1/1744,-0.4267
1/1/1745,-0.4929
1/1/1746,-0.5085
1/1/1747,-0.3601
1/1/1748,-0.3725
1/1/1749,-0.4057
1/1/1750,-0.3988
1/1/1751,-0.4185
1/1/1752,-0.4025
1/1/1753,-0.4061
1/1/1754,-0.4471
1/1/1755,-0.4356
1/1/1756,-0.3517
1/1/1757,-0.3621
1/1/1758,-0.446
1/1/1759,-0.3569
1/1/1760,-0.3695
1/1/1761,-0.3315
1/1/1762,-0.3539
1/1/1763,-0.3242
1/1/1764,-0.3852
1/1/1765,-0.3289
1/1/1766,-0.3119
1/1/1767,-0.3439
1/1/1768,-0.4697
1/1/1769,-0.367
1/1/1770,-0.3622
1/1/1771,-0.3781
1/1/1772,-0.4008
1/1/1773,-0.3024
1/1/1774,-0.2636
1/1/1775,-0.3697
1/1/1776,-0.2997
1/1/1777,-0.2992
1/1/1778,-0.3778
1/1/1779,-0.3858
1/1/1780,-0.3841
1/1/1781,-0.3834
1/1/1782,-0.4175
1/1/1783,-0.464
1/1/1784,-0.3977
1/1/1785,-0.3766
1/1/1786,-0.346
1/1/1787,-0.453
1/1/1788,-0.3966
1/1/1789,-0.3884
1/1/1790,-0.4683
1/1/1791,-0.3257
1/1/1792,-0.2981
1/1/1793,-0.3247
1/1/1794,-0.2889
1/1/1795,-0.3469
1/1/1796,-0.2922
1/1/1797,-0.3709
1/1/1798,-0.2402
1/1/1799,-0.3264
1/1/1800,-0.3487
1/1/1801,-0.2909
1/1/1802,-0.308
1/1/1803,-0.2369
1/1/1804,-0.1819
1/1/1805,-0.3112
1/1/1806,-0.3508
1/1/1807,-0.2959
1/1/1808,-0.3168
1/1/1809,-0.5006
1/1/1810,-0.5449
1/1/1811,-0.4628
1/1/1812,-0.5112
1/1/1813,-0.4819
1/1/1814,-0.5156
1/1/1815,-0.5709
1/1/1816,-0.5579
1/1/1817,-0.5299
1/1/1818,-0.5668
1/1/1819,-0.5398
1/1/1820,-0.5119
1/1/1821,-0.5595
1/1/1822,-0.4709
1/1/1823,-0.3849
1/1/1824,-0.425
1/1/1825,-0.3889
1/1/1826,-0.3918
1/1/1827,-0.4447
1/1/1828,-0.3442
1/1/1829,-0.3461
1/1/1830,-0.3747
1/1/1831,-0.3737
1/1/1832,-0.4799
1/1/1833,-0.4597
1/1/1834,-0.4116
1/1/1835,-0.5258
1/1/1836,-0.6055
1/1/1837,-0.5813
1/1/1838,-0.4905
1/1/1839,-0.4781
1/1/1840,-0.4959
1/1/1841,-0.5194
1/1/1842,-0.537
1/1/1843,-0.5528
1/1/1844,-0.4488
1/1/1845,-0.5141
1/1/1846,-0.3862
1/1/1847,-0.4639
1/1/1848,-0.4388
1/1/1849,-0.5368
1/1/1850,-0.4575
1/1/1851,-0.4036
1/1/1852,-0.3063
1/1/1853,-0.3508
1/1/1854,-0.4011
1/1/1855,-0.3896
1/1/1856,-0.4766
1/1/1857,-0.462
1/1/1858,-0.4149
1/1/1859,-0.4818
1/1/1860,-0.4142
1/1/1861,-0.3807
1/1/1862,-0.4721
1/1/1863,-0.4219
1/1/1864,-0.4589
1/1/1865,-0.4466
1/1/1866,-0.4526
1/1/1867,-0.4279
1/1/1868,-0.3481
1/1/1869,-0.4184
1/1/1870,-0.3736
1/1/1871,-0.4096
1/1/1872,-0.3557
1/1/1873,-0.3607
1/1/1874,-0.3924
1/1/1875,-0.341
1/1/1876,-0.3597
1/1/1877,-0.2864
1/1/1878,-0.2328
1/1/1879,-0.3565
1/1/1880,-0.4119
1/1/1881,-0.3693
1/1/1882,-0.3428
1/1/1883,-0.3659
1/1/1884,-0.4816
1/1/1885,-0.4452
1/1/1886,-0.3711
1/1/1887,-0.4303
1/1/1888,-0.3246
1/1/1889,-0.2813
1/1/1890,-0.3757
1/1/1891,-0.3379
1/1/1892,-0.4428
1/1/1893,-0.4118
1/1/1894,-0.3517
1/1/1895,-0.3469
1/1/1896,-0.272
1/1/1897,-0.2421
1/1/1898,-0.2837
1/1/1899,-0.3595
1/1/1900,-0.2479
1/1/1901,-0.2338
1/1/1902,-0.3486
1/1/1903,-0.3843
1/1/1904,-0.3525
1/1/1905,-0.3587
1/1/1906,-0.3318
1/1/1907,-0.4249
1/1/1908,-0.3469
1/1/1909,-0.4391
1/1/1910,-0.4498
1/1/1911,-0.391
1/1/1912,-0.4209
1/1/1913,-0.3766
1/1/1914,-0.3185
1/1/1915,-0.2827
1/1/1916,-0.3963
1/1/1917,-0.4029
1/1/1918,-0.3408
1/1/1919,-0.3052
1/1/1920,-0.2837
1/1/1921,-0.268
1/1/1922,-0.2549
1/1/1923,-0.2545
1/1/1924,-0.2268
1/1/1925,-0.1935
1/1/1926,-0.1868
1/1/1927,-0.2279
1/1/1928,-0.2407
1/1/1929,-0.2421
1/1/1930,-0.1068
1/1/1931,-0.12
1/1/1932,-0.1517
1/1/1933,-0.1828
1/1/1934,-0.088
1/1/1935,-0.1159
1/1/1936,-0.0722
1/1/1937,-0.0317
1/1/1938,-0.0366
1/1/1939,-0.007
1/1/1940,0.0359
1/1/1941,-0.0454
1/1/1942,-0.007
1/1/1943,-0.0143
1/1/1944,-0.0293
1/1/1945,0.006
1/1/1946,-0.0508
1/1/1947,-0.0772
1/1/1948,-0.0629
1/1/1949,-0.1246
1/1/1950,-0.0366
1/1/1951,-0.0097
1/1/1952,-0.0195
1/1/1953,0.0085
1/1/1954,-0.0204
1/1/1955,-0.0393
1/1/1956,-0.1278
1/1/1957,0.0112
1/1/1958,0.0091
1/1/1959,-0.0119
1/1/1960,0.0282
1/1/1961,-0.0272
1/1/1962,-0.0528
1/1/1963,-0.0092
1/1/1964,-0.1302
1/1/1965,-0.1208
1/1/1966,-0.0479
1/1/1967,-0.0518
1/1/1968,-0.1118
1/1/1969,0.0296
1/1/1970,-0.0693
1/1/1971,-0.1228
1/1/1972,-0.0739
1/1/1973,-0.083
1/1/1974,-0.0976
1/1/1975,-0.1701
1/1/1976,-0.0604
1/1/1977,0.0225
1/1/1978,-0.0419
1/1/1979,0.1006
1/1/1980,0.1082
1/1/1981,0.0879
1/1/1982,0.064
1/1/1983,0.0602
1/1/1984,0.0071
1/1/1985,0.0011
1/1/1986,0.0697
1/1/1987,0.0731
1/1/1988,0.1892
1/1/1989,0.1978
1/1/1990,0.2359
1/1/1991,0.2804
1/1/1992,0.1739
1/1/1993,0.1531
1/1/1994,0.3463
1/1/1995,0.2331
1/1/1996,0.2445
1/1/1997,0.3062
1/1/1998,0.4392
1/1/1999,0.295
1/1/2000,0.2751
